Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied
67,1947,3,2,3,25,26.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
10,802,2,2,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
70,1346,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
66,592,2,1,1,110,103.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
58,602,2,2,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
62,366,1,4,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
45,1757,4,4,4,31,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
55,544,4,4,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,594,3,3,1,0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,978,4,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
62,236,5,4,5,8,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60,2106,1,1,4,24,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,867,2,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,697,4,3,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
37,370,4,3,4,22,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,723,2,4,2,0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43,2970,4,4,5,45,74.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
56,413,3,2,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
38,2133,5,5,1,30,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
41,308,1,1,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,862,4,3,2,184,173.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,190,4,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26,1984,4,3,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,1744,2,2,1,25,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65,190,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,925,4,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
43,2334,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,3586,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,468,3,3,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31,140,3,5,3,31,34.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,641,3,3,4,55,56.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55,366,3,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14,2366,4,5,4,0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
69,684,1,1,2,7,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
40,2938,3,3,2,24,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,862,5,5,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,3527,5,4,2,199,254.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
41,599,5,5,4,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
63,1068,5,4,5,32,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
61,746,4,5,4,140,135.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
49,224,5,1,5,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
66,689,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
44,633,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
62,460,2,2,2,73,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,3931,2,3,2,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
25,1999,2,2,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,427,1,1,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28,2465,1,4,5,0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
37,1028,4,5,4,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
54,77,3,4,3,4,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
47,549,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,1195,1,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1874,4,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28,562,4,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,602,2,3,2,118,121.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
47,946,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
46,936,3,3,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
15,836,2,5,2,11,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
55,2769,4,4,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,308,3,3,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
42,3406,5,5,4,17,41.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
54,1464,4,4,3,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,622,5,5,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,148,5,4,5,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8,1476,2,3,2,7,22.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
25,612,5,3,5,0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
43,2266,4,4,5,25,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,122,3,3,3,59,60.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
48,813,1,2,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
61,399,3,5,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,325,3,3,3,21,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12,1096,4,3,4,0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59,2092,2,2,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
64,589,3,2,5,37,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
53,192,5,5,5,20,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40,368,3,4,3,22,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34,1628,5,4,5,0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21,1097,1,2,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
58,1184,2,4,3,186,186.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63,412,2,4,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
68,564,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
34,187,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,337,4,4,4,33,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,2250,1,1,5,48,45.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,589,5,3,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
47,1437,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
21,391,5,4,5,21,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
51,3846,4,4,5,34,71.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28,500,2,3,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,510,5,5,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25,972,4,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,967,3,3,4,102,91.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,689,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
54,1880,5,5,5,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22,604,1,3,1,0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
61,594,3,2,1,0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,326,5,1,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
62,297,3,3,4,50,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,516,3,2,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
36,564,3,2,3,6,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
53,837,5,2,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
49,519,5,5,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
52,3896,4,4,3,41,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38,251,3,5,3,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32,3851,1,3,1,37,50.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43,409,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
63,203,5,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,1500,4,4,4,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,2770,3,3,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26,1546,1,3,1,10,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32,1237,4,5,4,0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40,3442,4,4,2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,2701,5,3,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
29,431,1,2,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
59,967,3,3,1,27,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,2399,3,5,5,0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
38,3193,5,4,5,10,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,1695,4,2,4,27,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,405,4,4,3,15,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
36,1598,4,5,4,29,12.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
67,1007,2,2,4,119,104.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,3466,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,666,1,4,1,29,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
19,868,3,4,1,165,146.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
43,1773,5,5,3,0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
55,438,5,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,978,4,4,4,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32,668,5,4,5,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,1504,4,4,5,50,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,2576,4,5,5,146,135.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,600,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
52,1558,5,5,5,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,1034,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
50,689,3,3,4,25,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39,1521,5,4,5,3,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55,1488,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32,156,2,5,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
36,342,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1744,1,5,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,2125,2,5,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15,1609,5,5,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
55,2475,3,5,5,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,639,4,4,3,152,153.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
27,257,5,5,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
56,143,5,1,5,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
32,1521,3,4,3,67,58.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
65,449,3,3,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
51,1660,4,4,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
62,853,3,5,3,29,24.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
50,986,4,4,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32,1476,1,4,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19,2282,5,3,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,358,3,4,3,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
35,200,3,5,3,22,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
43,862,5,5,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,564,1,1,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17,1744,3,4,3,71,69.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,1587,2,2,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
56,235,1,1,5,105,96.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28,868,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,642,2,5,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
17,1620,1,4,1,37,18.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,812,3,3,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
52,849,4,4,5,0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28,1628,3,3,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53,1515,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67,646,4,4,4,7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,802,1,1,4,27,46.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
37,2984,3,2,2,72,109.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28,668,1,4,2,249,232.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48,631,3,3,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,3788,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
48,2987,4,4,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,1399,1,1,4,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,689,5,5,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
45,2025,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10,1084,5,5,5,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39,153,3,4,3,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
56,199,5,5,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40,2553,5,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,391,5,5,5,58,65.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,3247,5,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
54,1235,3,1,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
63,2645,3,3,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,569,4,2,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
36,1036,3,3,3,20,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,2466,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16,610,3,4,3,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,1192,4,4,4,0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
80,556,4,5,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8,236,4,5,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
26,488,5,5,5,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,1009,1,1,2,3,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
45,3502,4,4,3,93,87.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,3702,2,2,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
51,2130,4,4,4,14,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,3397,3,3,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,456,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
69,2221,3,3,4,14,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,2370,1,5,1,93,80.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60,1464,3,2,3,1,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
39,3883,3,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,1699,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
36,895,2,5,2,0,23.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30,3800,4,4,4,0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,2924,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
72,3081,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
37,1235,4,3,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
59,1833,1,2,1,0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,2349,3,3,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
20,1464,2,3,2,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
50,3822,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,412,4,1,4,35,45.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
42,416,4,4,5,88,69.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
37,2532,5,5,4,2,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,2172,3,3,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
23,3204,1,3,1,76,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,1379,4,4,4,0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,612,5,5,5,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
52,1728,3,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24,1313,5,4,5,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,1416,2,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,3324,4,4,3,23,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1346,5,5,3,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40,631,5,5,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
52,919,4,5,4,11,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53,448,2,3,2,16,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,2751,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,2287,4,4,3,0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,3784,3,4,5,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40,1882,4,4,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33,2279,4,4,4,26,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
49,109,4,4,4,21,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55,763,3,3,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,2454,5,3,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
72,1276,3,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,1010,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
56,888,1,3,1,14,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
41,1697,5,5,4,54,51.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,3237,5,5,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40,173,2,4,2,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
37,230,4,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,840,3,3,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25,3619,2,2,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,631,5,4,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
37,1448,4,1,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
29,1325,1,4,1,29,35.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
41,2189,4,4,3,4,28.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
19,403,3,4,3,0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60,589,3,4,3,20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
44,594,4,4,3,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
63,1589,3,5,3,0,43.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42,143,2,4,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
55,67,2,2,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,216,1,4,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20,308,4,4,4,0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34,761,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
37,236,3,3,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
20,2628,4,5,4,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14,177,2,3,2,22,19.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,2296,5,5,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,373,2,2,1,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,731,5,1,5,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
43,2927,4,4,4,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
48,214,4,5,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,580,4,4,5,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
65,237,4,4,3,19,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53,862,4,4,3,8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
50,689,4,4,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
57,1389,3,3,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,250,3,5,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
52,2496,4,4,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,212,1,5,1,0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
54,1905,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
65,507,1,4,1,2,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
48,2976,5,5,5,3,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,466,4,4,5,40,76.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
50,1217,4,3,4,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,432,2,2,4,0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,622,2,2,3,85,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,1984,5,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25,223,5,2,5,45,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,846,2,2,2,13,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37,2454,2,3,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
61,1389,4,4,4,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,1521,5,5,4,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
43,1897,4,4,3,14,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
47,2165,5,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19,1166,3,5,3,62,69.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14,977,3,4,3,19,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28,773,5,4,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
50,1069,5,1,5,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
53,2449,2,2,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,770,4,4,4,6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,637,5,5,4,21,27.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
27,1136,2,4,2,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,1535,4,4,3,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
24,3364,2,2,2,4,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37,212,1,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,151,3,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56,3467,2,2,3,37,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8,488,1,4,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
60,775,1,1,4,20,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,604,5,5,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
59,151,1,1,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
54,1845,5,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11,209,5,5,5,42,56.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31,725,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9,501,5,4,5,15,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28,679,5,3,5,35,69.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
23,1390,5,4,5,4,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
